sujeto,genero,edad,edo_civil,carrera,semestre,discapacidad,lengua,esc_proc,prom,ant_aca,gusto,familia,tipo_f,vivienda,cuenta
30,F,25,SOLTERO,14,9,1,1,68,90,2690,2,2,1,1,201607026
30,F,25,SOLTERO,14,9,1,1,68,90,2690,2,2,1,1,201607026
30,F,25,SOLTERO,14,9,1,1,68,90,2690,2,2,1,1,201607026
198,F,28,SOLTERO,3,13,1,1,0,0,1548,1,1,1,1,201617010
198,F,28,SOLTERO,3,13,1,1,0,0,1548,1,1,1,1,201617010
198,F,28,SOLTERO,3,13,1,1,0,0,1548,1,1,1,1,201617010
793,F,23,SOLTERO,1,12,1,1,0,86,456,1,1,2,1,201701072
793,F,23,SOLTERO,1,12,1,1,0,86,456,1,1,2,1,201701072
839,F,22,SOLTERO,2,8,1,1,21,9.5,15,1,1,1,1,201707034
839,F,22,SOLTERO,2,8,1,1,21,9.5,15,1,1,1,1,201707034
839,F,22,SOLTERO,2,8,1,1,21,9.5,15,1,1,1,1,201707034
840,M,22,SOLTERO,2,9,1,1,1,7.8,18,1,1,2,1,201707030
840,M,22,SOLTERO,2,9,1,1,1,7.8,18,1,1,2,1,201707030
844,F,22,SOLTERO,2,8,1,1,1,8.8,14,1,1,2,1,201707009
844,F,22,SOLTERO,2,8,1,1,1,8.8,14,1,1,2,1,201707009
846,M,21,SOLTERO,2,9,1,1,28,9,27,1,1,2,1,201707002
846,M,21,SOLTERO,2,9,1,1,28,9,27,1,1,2,1,201707002
848,M,23,SOLTERO,2,11,2,1,28,88,22,1,1,1,1,201707018
848,M,23,SOLTERO,2,11,2,1,28,88,22,1,1,1,1,201707018
849,M,22,SOLTERO,2,9,1,1,21,8.4,20,2,1,1,1,201707008
849,M,22,SOLTERO,2,9,1,1,21,8.4,20,2,1,1,1,201707008
850,F,21,SOLTERO,2,8,1,1,2,8.3,3,1,1,2,1,201707013
850,F,21,SOLTERO,2,8,1,1,2,8.3,3,1,1,2,1,201707013
852,M,22,SOLTERO,2,10,1,1,28,78,8,1,1,2,1,201707020
852,M,22,SOLTERO,2,10,1,1,28,78,8,1,1,2,1,201707020
853,M,22,SOLTERO,2,10,1,2,130,80,21,2,1,3,1,201707001
853,M,22,SOLTERO,2,10,1,2,130,80,21,2,1,3,1,201707001
854,M,22,SOLTERO,2,8,1,1,27,8.6,11,1,1,1,1,201707022
854,M,22,SOLTERO,2,8,1,1,27,8.6,11,1,1,1,1,201707022
854,M,22,SOLTERO,2,8,1,1,27,8.6,11,1,1,1,1,201707022
855,F,21,SOLTERO,2,8,1,1,24,91,1,1,1,2,1,201707010
855,F,21,SOLTERO,2,8,1,1,24,91,1,1,1,2,1,201707010
856,M,22,SOLTERO,2,8,2,1,28,9.3,9,1,1,2,1,201707021
856,M,22,SOLTERO,2,8,2,1,28,9.3,9,1,1,2,1,201707021
859,M,21,SOLTERO,2,8,2,1,1,8.5,5,1,1,1,1,201707028
859,M,21,SOLTERO,2,8,2,1,1,8.5,5,1,1,1,1,201707028
860,M,21,SOLTERO,2,8,1,1,8,90,17,1,1,1,1,201707015
860,M,21,SOLTERO,2,8,1,1,8,90,17,1,1,1,1,201707015
862,M,22,SOLTERO,2,9,2,1,11,9.3,12,1,1,1,1,201707026
862,M,22,SOLTERO,2,9,2,1,11,9.3,12,1,1,1,1,201707026
863,M,22,SOLTERO,2,8,1,1,1,80,4,1,1,1,1,201707023
863,M,22,SOLTERO,2,8,1,1,1,80,4,1,1,1,1,201707023
864,M,29,SOLTERO,2,12,2,1,24,9.3,24,1,1,1,1,201707025
864,M,29,SOLTERO,2,12,2,1,24,9.3,24,1,1,1,1,201707025
864,M,29,SOLTERO,2,12,2,1,24,9.3,24,1,1,1,1,201707025
865,M,22,SOLTERO,2,8,1,1,1,8.8,2,1,1,1,1,201707005
865,M,22,SOLTERO,2,8,1,1,1,8.8,2,1,1,1,1,201707005
866,M,22,SOLTERO,2,9,2,1,1,89.9,19,1,1,1,1,201707003
866,M,22,SOLTERO,2,9,2,1,1,89.9,19,1,1,1,1,201707003
867,M,22,SOLTERO,2,9,1,1,28,8.4,13,1,1,1,1,201707033
867,M,22,SOLTERO,2,9,1,1,28,8.4,13,1,1,1,1,201707033
870,M,22,SOLTERO,2,9,1,1,19,8.5,26,1,1,1,1,201707037
870,M,22,SOLTERO,2,9,1,1,19,8.5,26,1,1,1,1,201707037
871,M,21,SOLTERO,2,9,1,1,20,8.9,23,1,1,1,1,201707016
871,M,21,SOLTERO,2,9,1,1,20,8.9,23,1,1,1,1,201707016
905,F,24,SOLTERO,14,11,1,1,0,0,1125,1,1,1,1,201718022
905,F,24,SOLTERO,14,11,1,1,0,0,1125,1,1,1,1,201718022
1088,M,22,SOLTERO,4,11,1,1,8,8,367,1,1,1,1,201710027
1148,M,24,SOLTERO,8,9,1,1,22,7.3,967,1,1,2,1,201938012
1148,M,24,SOLTERO,8,9,1,1,22,7.3,967,1,1,2,1,201938012
1221,F,22,SOLTERO,8,11,1,1,0,7.1,1356,1,1,1,1,201738005
1302,F,23,SOLTERO,14,10,1,1,0,0,390,1,1,2,1,201718033
1302,F,23,SOLTERO,14,10,1,1,0,0,390,1,1,2,1,201718033
1337,M,25,SOLTERO,7,12,1,1,1,7.8,866,1,1,1,1,201737003
1337,M,25,SOLTERO,7,12,1,1,1,7.8,866,1,1,1,1,201737003
1421,M,24,SOLTERO,4,11,1,1,1,85,820,1,1,1,1,201710022
1502,F,21,SOLTERO,2,9,1,1,0,0,498,1,1,2,1,201807040
1607,M,23,SOLTERO,1,10,1,1,1,8,867,2,2,1,1,201801005
1615,M,21,SOLTERO,1,9,1,1,39,8,1296,1,2,1,1,201801003
1617,M,23,SOLTERO,1,10,1,1,82,8.5,329,1,1,2,1,201801071
1623,M,23,SOLTERO,1,9,1,1,6,8,1470,1,1,2,1,201801038
1628,M,22,SOLTERO,1,10,1,1,66,8.9,1295,1,1,2,4,201801015
1630,M,22,SOLTERO,1,11,1,1,11,8.5,1298,1,1,2,1,201801018
1646,M,23,SOLTERO,1,10,1,1,11,8.4,1301,1,1,2,1,201801049
1661,M,22,SOLTERO,2,10,1,1,72,7.2,343,1,1,2,4,201807042
1674,M,23,UNION LIBRE,2,11,2,1,8,8.9,45,1,1,1,1,201807016
1681,M,22,SOLTERO,2,10,1,1,72,75,332,1,1,2,1,201807037
1682,M,21,SOLTERO,2,9,1,1,19,7.9,303,1,1,2,3,201807023
1724,M,23,SOLTERO,7,9,1,1,83,90,383,1,1,1,4,201837019
1725,F,23,SOLTERO,7,11,1,1,15,7.8,282,1,1,1,4,201837027
1726,M,21,SOLTERO,7,9,1,1,1,8.4,382,1,1,2,1,201837001
1728,F,23,SOLTERO,7,9,1,1,0,0,286,1,1,3,4,201837031
1731,F,22,SOLTERO,7,9,1,1,1,8.9,91,1,1,2,1,201837025
1732,M,21,SOLTERO,7,9,1,1,83,90,381,1,1,1,1,201837024
1735,M,21,SOLTERO,7,9,1,1,21,7.8,289,1,1,3,1,201837016
1737,M,24,SOLTERO,7,9,1,1,8,87,522,1,1,2,1,201837032
1739,M,22,UNION LIBRE,7,9,1,1,42,9.4,202,1,1,1,3,201837012
1742,M,23,SOLTERO,7,9,1,1,83,8.4,353,1,1,2,1,201837029
1743,F,22,SOLTERO,7,9,1,1,19,80,424,1,1,1,1,201837018
1744,M,22,SOLTERO,7,9,1,1,21,8.8,1079,1,1,2,1,201837004
1745,F,23,SOLTERO,7,9,1,1,1,86,440,2,1,2,1,201837010
1747,F,21,SOLTERO,7,10,1,1,92,8.4,275,1,1,1,3,201837030
1753,F,22,SOLTERO,7,9,1,1,39,8.6,384,1,1,1,4,201837005
1763,M,26,SOLTERO,3,8,1,1,22,7.5,618,1,1,1,1,201817012
1776,M,21,SOLTERO,3,9,1,1,1,8.9,604,1,1,2,1,201817004
1778,M,24,SOLTERO,3,8,1,1,22,7.3,617,1,1,1,1,201817013
1779,M,26,SOLTERO,3,12,1,1,22,8.4,620,1,1,1,1,201817009
1848,M,22,SOLTERO,13,9,1,1,1,9,1076,1,1,1,2,201835018
1851,M,23,SOLTERO,13,9,1,1,8,7.4,1087,1,1,2,4,201835010
1853,M,22,SOLTERO,13,9,1,2,72,8.9,1042,1,1,2,1,201835009
1857,M,23,SOLTERO,13,9,1,1,8,8.8,1075,1,1,1,4,201835028
1861,M,29,SOLTERO,13,9,1,1,1,7.5,889,1,1,1,1,201835002
1863,F,22,SOLTERO,13,9,1,1,8,8.9,818,1,1,2,1,201835003
1871,M,22,SOLTERO,6,9,1,1,142,8.2,759,1,1,2,1,201821032
1873,M,21,SOLTERO,13,9,1,1,81,9.2,819,1,1,1,4,201835030
1874,M,22,SOLTERO,13,9,1,1,7,8,843,1,1,1,1,201835031
1877,M,23,SOLTERO,6,9,1,1,21,79.89,763,1,1,1,1,201821021
1882,M,24,SOLTERO,6,9,1,1,10,7.8,748,1,1,1,4,201821020
1884,M,23,SOLTERO,6,10,1,1,0,0,209,1,1,2,1,201821009
1885,M,22,SOLTERO,13,9,1,1,0,9.4,1045,1,1,2,1,201835012
1888,F,22,SOLTERO,6,9,1,1,21,8.6,757,1,1,2,1,201821004
1889,F,26,SOLTERO,6,9,1,1,1,9.6,216,1,1,1,1,201821006
1897,M,22,SOLTERO,1,10,1,1,91,8.6,1509,1,1,1,1,201801050
1897,M,22,SOLTERO,1,10,1,1,91,8.6,1509,1,1,1,1,201801050
1905,F,22,SOLTERO,3,9,1,1,0,0,623,1,1,1,1,201817019
1928,M,22,SOLTERO,3,9,1,1,1,8,606,1,1,1,3,201817072
1933,F,21,SOLTERO,6,9,1,1,8,85,760,1,1,2,1,201821008
1940,M,22,SOLTERO,13,9,1,1,2,8.9,817,1,1,2,4,201835015
1974,F,22,SOLTERO,13,9,1,1,0,0,861,1,1,3,1,201835020
1977,M,21,SOLTERO,6,9,1,1,43,7.6,229,1,1,1,3,201821011
1988,M,23,SOLTERO,14,10,1,1,21,8,1304,1,1,1,1,SC201918012
2007,F,22,SOLTERO,6,9,1,1,21,8.3,1010,1,1,1,1,201921018
2007,F,22,SOLTERO,6,9,1,1,21,8.3,1010,1,1,1,1,201921018
2009,M,22,SOLTERO,6,9,1,1,1,7.8,2347,1,1,1,2,201921037
2009,M,22,SOLTERO,6,9,1,1,1,7.8,2347,1,1,1,2,201921037
2009,M,22,SOLTERO,6,9,1,1,1,7.8,2347,1,1,1,2,201921037
2009,M,22,SOLTERO,6,9,1,1,1,7.8,2347,1,1,1,2,201921037
2009,M,22,SOLTERO,6,9,1,1,1,7.8,2347,1,1,1,2,201921037
2013,F,21,SOLTERO,4,7,1,1,12,90.9,1380,1,1,1,1,201910040
2016,M,21,SOLTERO,6,9,1,1,0,0,932,2,1,1,1,201921027
2016,M,21,SOLTERO,6,9,1,1,0,0,932,2,1,1,1,201921027
2016,M,21,SOLTERO,6,9,1,1,0,0,932,2,1,1,1,201921027
2016,M,21,SOLTERO,6,9,1,1,0,0,932,2,1,1,1,201921027
2019,M,22,SOLTERO,6,10,1,1,0,0,921,1,1,2,4,201921030
2019,M,22,SOLTERO,6,10,1,1,0,0,921,1,1,2,4,201921030
2019,M,22,SOLTERO,6,10,1,1,0,0,921,1,1,2,4,201921030
2020,F,22,SOLTERO,6,10,1,1,0,7.8,704,1,1,1,1,201921012
2020,F,22,SOLTERO,6,10,1,1,0,7.8,704,1,1,1,1,201921012
2020,F,22,SOLTERO,6,10,1,1,0,7.8,704,1,1,1,1,201921012
2021,F,22,SOLTERO,6,9,1,1,0,0,937,1,1,2,2,201921025
2021,F,22,SOLTERO,6,9,1,1,0,0,937,1,1,2,2,201921025
2021,F,22,SOLTERO,6,9,1,1,0,0,937,1,1,2,2,201921025
2022,F,21,SOLTERO,6,9,1,1,0,0,930,1,1,1,1,201921035
2022,F,21,SOLTERO,6,9,1,1,0,0,930,1,1,1,1,201921035
2023,M,23,SOLTERO,6,10,1,1,1,7.9,943,1,1,2,1,201921019
2023,M,23,SOLTERO,6,10,1,1,1,7.9,943,1,1,2,1,201921019
2024,M,22,SOLTERO,6,9,1,1,0,0,927,1,1,1,1,201921009
2024,M,22,SOLTERO,6,9,1,1,0,0,927,1,1,1,1,201921009
2025,M,22,SOLTERO,6,9,1,1,22,9,928,1,1,1,1,201921033
2025,M,22,SOLTERO,6,9,1,1,22,9,928,1,1,1,1,201921033
2028,F,22,SOLTERO,6,9,1,1,0,0,940,1,1,2,1,201921006
2028,F,22,SOLTERO,6,9,1,1,0,0,940,1,1,2,1,201921006
2028,F,22,SOLTERO,6,9,1,1,0,0,940,1,1,2,1,201921006
2029,F,22,SOLTERO,6,9,1,1,28,8.5,2338,1,1,1,1,201921004
2029,F,22,SOLTERO,6,9,1,1,28,8.5,2338,1,1,1,1,201921004
2029,F,22,SOLTERO,6,9,1,1,28,8.5,2338,1,1,1,1,201921004
2031,M,21,SOLTERO,6,9,1,1,0,0,2341,1,1,2,1,201921038
2031,M,21,SOLTERO,6,9,1,1,0,0,2341,1,1,2,1,201921038
2032,M,21,SOLTERO,6,9,1,1,0,0,944,1,1,1,1,201921007
2034,F,26,SOLTERO,6,9,1,1,0,0,934,1,1,1,1,201921043
2034,F,26,SOLTERO,6,9,1,1,0,0,934,1,1,1,1,201921043
2039,F,22,SOLTERO,6,9,1,1,28,8.1,933,1,1,2,3,201921016
2039,F,22,SOLTERO,6,9,1,1,28,8.1,933,1,1,2,3,201921016
2041,M,22,SOLTERO,6,9,1,1,0,0,942,1,1,1,1,201921011
2041,M,22,SOLTERO,6,9,1,1,0,0,942,1,1,1,1,201921011
2042,F,27,SOLTERO,6,8,1,1,0,8,938,1,1,2,1,201921017
2044,F,22,SOLTERO,6,9,1,1,0,0,929,1,1,1,1,201921015
2044,F,22,SOLTERO,6,9,1,1,0,0,929,1,1,1,1,201921015
2044,F,22,SOLTERO,6,9,1,1,0,0,929,1,1,1,1,201921015
2047,M,22,SOLTERO,7,9,1,1,93,7.8,260,1,1,2,4,201937018
2050,F,26,SOLTERO,7,9,1,1,0,0,130,1,1,2,1,201937031
2050,F,26,SOLTERO,7,9,1,1,0,0,130,1,1,2,1,201937031
2051,M,22,SOLTERO,7,9,1,1,1,8.6,244,1,1,1,1,201937024
2052,M,22,SOLTERO,7,10,1,1,0,8.6,254,1,1,1,1,201937044
2055,F,21,SOLTERO,7,9,1,1,0,0,248,1,2,2,1,201937012
2055,F,21,SOLTERO,7,9,1,1,0,0,248,1,2,2,1,201937012
2057,M,22,SOLTERO,7,9,2,1,8,8.4,243,1,1,1,1,201937008
2058,M,22,SOLTERO,7,10,1,1,1,8,246,1,1,1,1,201937001
2058,M,22,SOLTERO,7,10,1,1,1,8,246,1,1,1,1,201937001
2060,F,22,SOLTERO,7,9,1,1,7,9.7,245,1,1,1,1,201937023
2061,F,21,SOLTERO,7,9,1,1,28,8.6,240,1,1,2,2,201937042
2061,F,21,SOLTERO,7,9,1,1,28,8.6,240,1,1,2,2,201937042
2062,M,21,SOLTERO,7,9,1,1,15,8.2,253,1,1,2,1,201937019
2062,M,21,SOLTERO,7,9,1,1,15,8.2,253,1,1,2,1,201937019
2066,M,28,SOLTERO,7,10,1,1,2,7.9,262,1,1,2,1,201937005
2067,M,21,SOLTERO,7,9,1,1,8,7,249,1,1,2,1,201937013
2070,F,23,SOLTERO,7,9,1,1,50,8.4,237,1,1,2,1,201937032
2077,F,21,SOLTERO,8,9,1,1,2,8.6,523,1,1,1,1,201938031
2077,F,21,SOLTERO,8,9,1,1,2,8.6,523,1,1,1,1,201938031
2086,F,22,SOLTERO,7,9,1,1,11,9.4,268,1,1,1,1,201937039
2087,F,21,SOLTERO,7,9,1,1,18,9.5,252,1,1,1,4,201937040
2088,F,21,SOLTERO,7,9,1,1,19,8.9,236,1,1,1,1,201937027
2093,M,22,SOLTERO,5,10,1,1,0,7.6,797,1,1,1,1,201916023
2097,M,21,SOLTERO,5,9,1,1,1,94,801,1,1,2,1,201916066
2097,M,21,SOLTERO,5,9,1,1,1,94,801,1,1,2,1,201916066
2101,F,22,SOLTERO,5,9,1,1,1,8.6,780,1,1,1,1,201916035
2101,F,22,SOLTERO,5,9,1,1,1,8.6,780,1,1,1,1,201916035
2122,M,21,SOLTERO,5,9,1,1,0,0,1247,1,1,2,1,201916033
2123,F,22,SOLTERO,5,9,1,1,0,0,877,1,1,2,1,201916068
2123,F,22,SOLTERO,5,9,1,1,0,0,877,1,1,2,1,201916068
2131,M,28,SOLTERO,5,9,1,1,0,0,1060,1,1,2,1,201916032
2136,F,22,SOLTERO,5,12,1,1,2,8,437,1,1,1,1,201916002
2136,F,22,SOLTERO,5,12,1,1,2,8,437,1,1,1,1,201916002
2145,M,21,UNION LIBRE,5,9,1,1,1,90,425,1,1,2,1,201916029
2155,M,22,UNION LIBRE,5,9,2,1,2,8.4,868,1,1,1,1,201916007
2160,M,22,SOLTERO,7,9,1,1,0,0,136,1,1,2,1,201937038
2160,M,22,SOLTERO,7,9,1,1,0,0,136,1,1,2,1,201937038
2163,F,21,SOLTERO,4,7,1,1,81,8.1,1479,1,1,3,1,201910029
2164,M,22,SOLTERO,4,10,1,1,11,8.9,2350,1,1,1,1,201910037
2168,F,22,SOLTERO,4,9,1,1,11,9.9,276,1,1,2,1,201910002
2172,M,21,UNION LIBRE,4,9,1,1,1,70,1368,2,1,1,1,201910016
2173,M,22,SOLTERO,7,9,1,1,10,9.9,238,1,1,2,1,201937045
2174,M,21,SOLTERO,4,7,1,1,0,0,2924,,,,,201910026
2175,M,22,SOLTERO,4,9,1,1,0,0,2349,1,1,1,1,201910013
2178,M,23,SOLTERO,5,10,1,1,1,8.2,1481,1,1,1,1,C202216054
2179,M,21,SOLTERO,4,9,2,1,0,0,1475,1,1,1,1,201910001
2180,M,24,SOLTERO,4,9,1,1,1,8.4,1472,1,1,2,1,201910012
2183,M,22,SOLTERO,4,10,1,1,0,8.5,1386,1,1,1,1,201910010
2186,M,21,SOLTERO,7,9,1,1,64,8,269,1,1,1,2,201937034
2187,F,21,SOLTERO,7,9,1,1,2,9.1,242,1,1,1,1,201937007
2199,M,22,SOLTERO,8,9,1,1,21,7.3,489,1,1,1,1,201938018
2202,M,23,SOLTERO,13,9,1,1,156,8.6,878,1,1,1,4,201935037
2203,M,25,SOLTERO,13,9,1,1,0,9.2,507,1,1,2,4,201935039
2206,M,21,SOLTERO,13,9,1,1,1,8.5,935,1,1,2,1,201935023
2207,M,22,SOLTERO,13,9,1,1,1,70,201,1,1,1,1,201935015
2210,M,22,SOLTERO,13,9,1,1,12,8,922,1,1,2,1,201935022
2211,M,22,SOLTERO,13,9,1,1,66,9.5,562,1,1,2,1,201935060
2212,M,21,SOLTERO,13,9,1,1,0,0,882,1,1,2,2,201935016
2213,F,21,SOLTERO,13,9,1,1,19,96,925,1,1,1,1,201935053
2213,F,21,SOLTERO,13,9,1,1,19,96,925,1,1,1,1,201935053
2214,M,22,SOLTERO,13,9,1,1,0,0,698,1,1,1,1,201935032
2214,M,22,SOLTERO,13,9,1,1,0,0,698,1,1,1,1,201935032
2215,M,21,SOLTERO,13,9,1,1,0,0,881,1,1,1,1,201935004
2216,M,22,SOLTERO,13,9,1,1,0,0,883,1,1,1,4,201935001
2216,M,22,SOLTERO,13,9,1,1,0,0,883,1,1,1,4,201935001
2217,F,22,SOLTERO,13,9,1,1,0,0,83,1,1,3,1,201935054
2218,F,21,SOLTERO,13,8,1,1,0,0,936,1,1,1,1,201935048
2218,F,21,SOLTERO,13,8,1,1,0,0,936,1,1,1,1,201935048
2219,M,22,SOLTERO,13,9,1,1,1,9.3,825,1,1,2,1,201935051
2219,M,22,SOLTERO,13,9,1,1,1,9.3,825,1,1,2,1,201935051
2220,M,22,SOLTERO,13,9,2,2,21,9.3,879,1,2,3,1,201935055
2221,M,21,SOLTERO,13,9,1,1,1,92,82,1,1,1,1,201935049
2222,M,22,SOLTERO,13,9,1,1,199,8.6,558,1,1,2,1,201935020
2223,M,22,SOLTERO,13,9,1,1,8,8.9,162,1,1,1,1,201935018
2223,M,22,SOLTERO,13,9,1,1,8,8.9,162,1,1,1,1,201935018
2224,F,23,SOLTERO,13,9,2,1,0,0,77,1,1,1,1,201935052
2225,M,22,SOLTERO,13,9,1,1,0,0,880,1,1,1,1,201935050
2225,M,22,SOLTERO,13,9,1,1,0,0,880,1,1,1,1,201935050
2227,M,22,SOLTERO,13,9,1,1,39,9.2,716,1,1,1,3,201935026
2228,M,21,SOLTERO,13,9,1,1,20,8.1,573,1,1,1,1,201935003
2230,M,21,SOLTERO,13,9,1,1,0,0,823,1,1,2,1,201935038
2233,M,21,SOLTERO,13,9,1,1,0,81,888,1,1,2,1,201935017
2233,M,21,SOLTERO,13,9,1,1,0,81,888,1,1,2,1,201935017
2234,M,22,SOLTERO,13,9,1,1,7,8.2,926,1,1,2,1,201935056
2234,M,22,SOLTERO,13,9,1,1,7,8.2,926,1,1,2,1,201935056
2238,M,21,SOLTERO,13,9,1,1,0,8.2,836,1,1,1,1,201935021
2238,M,21,SOLTERO,13,9,1,1,0,8.2,836,1,1,1,1,201935021
2243,M,22,SOLTERO,13,9,2,2,20,8,924,1,1,1,1,201935031
2243,M,22,SOLTERO,13,9,2,2,20,8,924,1,1,1,1,201935031
2244,F,25,SOLTERO,2,9,2,1,28,8.5,74,1,1,1,1,201907042
2244,F,25,SOLTERO,2,9,2,1,28,8.5,74,1,1,1,1,201907042
2247,M,22,SOLTERO,2,9,2,1,1,8.9,38,1,1,2,1,201907015
2248,M,22,SOLTERO,2,9,1,1,1,0,30,1,1,2,3,201907056
2270,M,21,CASADO,2,9,1,1,1,8,39,1,1,1,1,201907055
2270,M,21,CASADO,2,9,1,1,1,8,39,1,1,1,1,201907055
2273,F,23,SOLTERO,2,10,1,1,8,8.5,92,1,1,3,1,C201907046
2279,M,22,SOLTERO,13,4,1,1,22,8.6,85,1,1,3,1,C202235051
2290,M,23,SOLTERO,2,10,1,1,0,0,33,1,1,3,1,C201907029
2297,M,22,SOLTERO,1,9,1,1,1,7.9,387,1,2,3,1,201901062
2298,F,22,SOLTERO,1,9,1,1,21,8.4,414,1,1,2,3,201901058
2300,M,21,SOLTERO,1,9,1,1,0,7.3,443,1,1,1,1,201901030
2303,F,25,DIVORCIADO,1,9,1,1,1,8.4,405,1,1,3,1,201901024
2304,M,28,SOLTERO,1,9,1,1,8,7.8,608,1,1,3,1,201901018
2307,M,22,SOLTERO,1,9,1,1,1,7.9,1108,1,1,2,1,201901019
2311,F,22,SOLTERO,1,9,1,1,0,8,513,1,1,2,1,201901050
2314,M,22,SOLTERO,1,9,1,1,155,7.9,450,1,1,1,1,201901085
2317,F,22,SOLTERO,1,9,1,1,1,9.5,1193,1,1,1,3,201901086
2323,F,21,SOLTERO,1,9,1,1,1,8.7,333,1,1,2,1,201901003
2325,F,21,SOLTERO,1,9,1,1,86,8.6,849,1,1,1,1,201901035
2328,M,22,SOLTERO,1,9,1,1,22,7.1,354,1,1,1,2,201901026
2334,M,22,SOLTERO,4,9,1,1,11,93,1227,1,1,1,1,201910038
2335,F,21,SOLTERO,1,9,1,1,0,0,534,1,1,1,1,201901014
2337,M,21,SOLTERO,1,9,1,1,8,8,588,1,1,1,1,201901021
2337,M,21,SOLTERO,1,9,1,1,8,8,588,1,1,1,1,201901021
2338,M,23,SOLTERO,1,9,1,1,0,0,1175,1,2,1,4,201901049
2338,M,23,SOLTERO,1,9,1,1,0,0,1175,1,2,1,4,201901049
2339,F,21,SOLTERO,1,9,1,1,8,7.9,851,1,1,3,1,201901043
2344,M,21,SOLTERO,1,9,1,1,86,9,447,1,1,1,1,201901055
2344,M,21,SOLTERO,1,9,1,1,86,9,447,1,1,1,1,201901055
2346,F,22,SOLTERO,1,9,1,1,2,8.1,423,1,1,2,2,201901073
2347,M,23,SOLTERO,1,10,1,1,22,7.9,914,1,1,1,2,201901027
2347,M,23,SOLTERO,1,10,1,1,22,7.9,914,1,1,1,2,201901027
2348,M,21,SOLTERO,1,9,1,1,2,7.6,411,1,1,2,1,201901020
2348,M,21,SOLTERO,1,9,1,1,2,7.6,411,1,1,2,1,201901020
2349,M,22,SOLTERO,1,9,1,1,8,9,470,1,1,1,1,201901092
2352,M,22,SOLTERO,1,9,1,1,1,9.1,389,1,1,2,1,201901076
2355,M,22,SOLTERO,1,9,1,1,22,8.3,504,1,1,1,1,201901045
2355,M,22,SOLTERO,1,9,1,1,22,8.3,504,1,1,1,1,201901045
2374,M,22,SOLTERO,14,10,1,1,83,9.3,2306,1,1,1,4,201918025
2379,M,22,SOLTERO,14,10,1,1,22,8.2,903,1,1,2,2,201918056
2432,F,21,SOLTERO,1,8,1,1,80,9.4,403,1,1,1,2,201901046
2447,F,22,SOLTERO,1,9,1,1,13,8.5,400,1,1,1,1,201901060
2467,M,23,SOLTERO,3,10,2,1,0,7.4,544,1,1,1,1,201917024
2467,M,23,SOLTERO,3,10,2,1,0,7.4,544,1,1,1,1,201917024
2491,M,22,SOLTERO,3,9,1,1,0,8.6,1364,1,1,2,1,201917067
2491,M,22,SOLTERO,3,9,1,1,0,8.6,1364,1,1,2,1,201917067
2501,M,22,SOLTERO,3,9,1,1,1,8.5,592,1,1,2,4,201917045
2501,M,22,SOLTERO,3,9,1,1,1,8.5,592,1,1,2,4,201917045
2520,M,22,SOLTERO,13,9,1,1,18,8.6,918,1,1,2,2,201935057
2528,M,21,UNION LIBRE,13,7,1,2,82,77.7,679,1,1,1,1,201935029
2537,F,21,SOLTERO,8,9,1,1,12,8.6,1053,1,1,1,1,201938016
2537,F,21,SOLTERO,8,9,1,1,12,8.6,1053,1,1,1,1,201938016
2540,M,22,SOLTERO,8,10,1,1,8,6.8,985,1,1,1,1,201938004
2540,M,22,SOLTERO,8,10,1,1,8,6.8,985,1,1,1,1,201938004
2545,F,22,SOLTERO,3,9,1,1,8,9,569,2,1,1,1,201917006
2562,F,22,SOLTERO,3,10,1,1,11,8.5,1246,1,1,2,1,201917040
2591,M,22,SOLTERO,4,10,1,1,11,9.2,1370,1,1,1,3,201910039
2595,M,21,SOLTERO,4,9,1,1,1,8.8,1486,1,1,3,1,201910023
2602,M,22,SOLTERO,3,9,1,1,1,8.6,1522,1,1,1,1,201917054
2602,M,22,SOLTERO,3,9,1,1,1,8.6,1522,1,1,1,1,201917054
2609,M,26,SOLTERO,5,10,1,1,11,6.5,1538,1,1,2,1,201916093
2609,M,26,SOLTERO,5,10,1,1,11,6.5,1538,1,1,2,1,201916093
2627,F,24,SOLTERO,2,11,1,1,75,7.6,25,1,1,1,1,201907061
2703,F,22,SOLTERO,1,8,1,1,6,8.5,2323,1,1,3,1,202001044
2703,F,22,SOLTERO,1,8,1,1,6,8.5,2323,1,1,3,1,202001044
2704,F,21,SOLTERO,1,8,1,1,1,8.6,1052,1,1,1,1,202001023
2704,F,21,SOLTERO,1,8,1,1,1,8.6,1052,1,1,1,1,202001023
2704,F,21,SOLTERO,1,8,1,1,1,8.6,1052,1,1,1,1,202001023
2706,M,21,SOLTERO,1,8,1,1,1,8.8,81,1,1,2,3,202001043
2706,M,21,SOLTERO,1,8,1,1,1,8.8,81,1,1,2,3,202001043
2706,M,21,SOLTERO,1,8,1,1,1,8.8,81,1,1,2,3,202001043
2709,F,21,SOLTERO,1,8,1,1,36,9.5,1287,1,1,1,1,202001060
2709,F,21,SOLTERO,1,8,1,1,36,9.5,1287,1,1,1,1,202001060
2709,F,21,SOLTERO,1,8,1,1,36,9.5,1287,1,1,1,1,202001060
2710,F,21,SOLTERO,3,8,2,1,81,7.9,653,1,1,2,1,202017008
2711,M,22,SOLTERO,3,8,1,1,65,8.3,692,1,1,1,2,202017057
2714,F,21,SOLTERO,7,8,2,1,1,9.1,165,1,1,1,3,202037051
